,ExpressId,GlobalId,Class,PredefinedType,Name,Level,Type,Pset_StairFlightCommon.TreadLengthAtOffset,Pset_StairCommon.IsExternal,Pset_ReinforcementBarPitchOfWall.Reference,Pset_StairCommon.NumberOfRiser,Qto_BeamBaseQuantities.CrossSectionArea,Qto_ColumnBaseQuantities.CrossSectionArea,Qto_MemberBaseQuantities.OuterSurfaceArea,Pset_StairCommon.RiserHeight,Pset_ColumnCommon.LoadBearing,Pset_DoorCommon.Reference,Pset_StairFlightCommon.NumberOfTreads,Pset_WindowCommon.Reference,Pset_WallCommon.IsExternal,Qto_DoorBaseQuantities.Height,Qto_BeamBaseQuantities.GrossVolume,Qto_MemberBaseQuantities.GrossVolume,Pset_StairFlightCommon.TreadLengthAtInnerSide,Pset_BeamCommon.LoadBearing,Qto_StairFlightBaseQuantities.Length,Pset_StairFlightCommon.RiserHeight,Qto_BeamBaseQuantities.Length,Pset_StairFlightCommon.NumberOfRiser,Qto_WindowBaseQuantities.Width,Qto_MemberBaseQuantities.NetSurfaceArea,Qto_SlabBaseQuantities.NetArea,Qto_RailingBaseQuantities.Length,Qto_ColumnBaseQuantities.OuterSurfaceArea,Qto_WallBaseQuantities.Length,Qto_MemberBaseQuantities.Length,Pset_BuildingElementProxyCommon.IsExternal,Pset_StairCommon.NumberOfTreads,Pset_ReinforcementBarPitchOfSlab.Reference,Pset_WallCommon.Reference,Pset_BeamCommon.Span,Pset_MemberCommon.Slope,Pset_SlabCommon.LoadBearing,Qto_BeamBaseQuantities.OuterSurfaceArea,Pset_SlabCommon.ThermalTransmittance,Pset_WindowCommon.ThermalTransmittance,Pset_RailingCommon.Reference,Pset_RailingCommon.Height,Qto_SlabBaseQuantities.Width,Qto_StairFlightBaseQuantities.NetVolume,Qto_SlabBaseQuantities.Perimeter,Pset_StairFlightCommon.Reference,Qto_WallBaseQuantities.Width,Qto_DoorBaseQuantities.Width,Qto_SlabBaseQuantities.NetVolume,Pset_SlabCommon.PitchAngle,Qto_WallBaseQuantities.NetSideArea,Pset_WallCommon.ThermalTransmittance,Qto_SlabBaseQuantities.GrossArea,Qto_WindowBaseQuantities.Area,Qto_WallBaseQuantities.GrossFootprintArea,Pset_StairCommon.Reference,Pset_MemberCommon.IsExternal,Pset_WindowCommon.FireRating,Qto_WallBaseQuantities.NetVolume,Qto_BeamBaseQuantities.NetVolume,Pset_MemberCommon.Reference,Qto_StairFlightBaseQuantities.GrossVolume,Pset_RailingCommon.IsExternal,Pset_BeamCommon.Roll,Pset_ColumnCommon.IsExternal,Pset_StairCommon.NosingLength,Qto_MemberBaseQuantities.NetVolume,Pset_StairCommon.TreadLength,Pset_ColumnCommon.Slope,Qto_WindowBaseQuantities.Height,Pset_StairFlightCommon.NosingLength,Pset_DoorCommon.IsExternal,Pset_EnvironmentalImpactIndicators.Reference,Qto_DoorBaseQuantities.Area,Qto_ColumnBaseQuantities.Length,Pset_ReinforcementBarPitchOfColumn.Reference,Pset_WallCommon.ExtendToStructure,Pset_SlabCommon.Reference,Qto_SlabBaseQuantities.GrossVolume,Pset_BuildingElementProxyCommon.Reference,Pset_WallCommon.LoadBearing,Pset_StairCommon.TreadLengthAtOffset,Qto_BeamBaseQuantities.NetSurfaceArea,Pset_StairFlightCommon.TreadLength,Qto_MemberBaseQuantities.CrossSectionArea,Pset_BeamCommon.Slope,Pset_SlabCommon.IsExternal,Pset_ReinforcementBarPitchOfBeam.Reference,Pset_StairCommon.WalkingLineOffset,Pset_ColumnCommon.Reference,Qto_WallBaseQuantities.Height,Qto_MemberBaseQuantities.GrossSurfaceArea,Pset_WindowCommon.IsExternal,Pset_OpeningElementCommon.Reference,Pset_BeamCommon.IsExternal,Pset_BeamCommon.Reference,Pset_ManufacturerTypeInformation.Manufacturer,Qto_BeamBaseQuantities.GrossSurfaceArea,Pset_StairFlightCommon.WalkingLineOffset,Qto_ColumnBaseQuantities.GrossVolume,Pset_StairCommon.TreadLengthAtInnerSide
134,21520,1K9fMEc5bCUxo4LlWWYA9r,IfcWall,SOLIDWALL,BLK01.060,Level 1 -  Lower,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,3557.51262658469,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,4.82476641456009,,,,0.889378156646171,,,,0.355751262658468,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,400.0,,,,,,,,,,
135,21586,1K9fMEc5bCUxo4LliWYA9r,IfcWall,SOLIDWALL,BLK01.074,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,3557.51262658469,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,26.2229873759661,,,,0.889378156646171,,,,2.85490388283421,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3210.0,,,,,,,,,,
136,21669,1K9fMEc5bCUxo4LlWWYA9o,IfcWall,NOTDEFINED,Basic Wall:100 Internal:314748,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1808.58058571432,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,13.9978264076003,,,,0.2278811538,,,,0.797584038300024,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
137,21739,1K9fMEc5bCUxo4LliWYA9o,IfcWall,NOTDEFINED,Basic Wall:100 Internal:314748,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1808.58058571432,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,0.881370036457176,,,,0.2278811538,,,,0.0250669269180011,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
138,21820,1K9fMEc5bCUxo4LlWWYA9m,IfcWall,SOLIDWALL,BLK01.075,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,3768.0,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,25.2677999999999,,,,0.941999999999998,,,,2.477975,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
139,21890,1K9fMEc5bCUxo4LliWYA9m,IfcWall,SOLIDWALL,BLK01.090,Roof Lower,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,3768.0,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,2.76795999999991,,,,0.941999999999998,,,,0.103619999999997,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
140,21980,1K9fMEc5bCUxo4LlWWYA1j,IfcWall,SOLIDWALL,BLK01.076,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,3822.52809587336,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,19.0438975861267,,,,0.924382023968339,,,,1.73533708388919,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
141,22057,1K9fMEc5bCUxo4LliWYA1j,IfcWall,SOLIDWALL,BLK01.091,Roof Lower,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,3822.52809587336,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,2.72861110199407,,,,0.924382023968339,,,,0.101682022636516,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
142,22155,1K9fMEc5bCUxo4LlWWYBz5,IfcWall,SOLIDWALL,BLK01.077,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,2845.49891037764,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,22.5161786949088,,,,0.680124727594413,,,,2.38043654658045,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
143,22248,1K9fMEc5bCUxo4LliWYBz5,IfcWall,SOLIDWALL,BLK01.092,Roof Lower,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,2845.49891037764,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,2.02515008843716,,,,0.680124727594413,,,,0.0748137200353814,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
144,22331,1K9fMEc5bCUxo4LlWWYB$O,IfcWall,SOLIDWALL,BLK01.078,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,2546.03463520762,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,20.8452597640571,,,,0.636508658801907,,,,2.22778030580667,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
145,22405,1K9fMEc5bCUxo4LliWYB$O,IfcWall,SOLIDWALL,BLK01.093,Roof Lower,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,2546.03463520762,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,1.88814493734948,,,,0.636508658801908,,,,0.0700159524682035,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
146,22488,1K9fMEc5bCUxo4LlWWYBs6,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316040,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,3692.0,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,24.941936,,,,0.465191999999994,,,,1.42328239200002,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
147,22562,1K9fMEc5bCUxo4LliWYBs6,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316040,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,3692.0,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,1.77034400000001,,,,0.465191999999994,,,,0.0511711200000024,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
148,22645,1K9fMEc5bCUxo4LlWWYBtk,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316128,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,2630.00000000001,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,19.9547600000001,,,,0.331380000000003,,,,1.15983,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
149,22715,1K9fMEc5bCUxo4LliWYBtk,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316128,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,2630.00000000001,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,1.26908,,,,0.331380000000003,,,,0.0364517999999998,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
150,22809,1K9fMEc5bCUxo4LlWWYBo7,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316297,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,545.31155508467,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,4.82091374502749,,,,0.0684320548724428,,,,0.23951219205355,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
151,22894,1K9fMEc5bCUxo4LliWYBo7,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316297,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,545.31155508467,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,0.284077098282344,,,,0.0684320548724428,,,,0.00752752603596867,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
152,22988,1K9fMEc5bCUxo4LlWWYBpz,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316403,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,2344.40001695596,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,17.8522176180716,,,,0.294840000000001,,,,1.03194,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
153,23073,1K9fMEc5bCUxo4LliWYBpz,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316403,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,2344.40001695596,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,1.13221689656797,,,,0.294840000000001,,,,0.0324324000000023,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
154,23163,1K9fMEc5bCUxo4LlWWYBiy,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316466,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,374.899574786868,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,3.58508606390784,,,,0.0469601453549204,,,,0.16436050874222,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
155,23240,1K9fMEc5bCUxo4LliWYBiy,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316466,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,374.899574786868,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,0.203642643581787,,,,0.0469601453549204,,,,0.00516561598904206,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
156,23323,1K9fMEc5bCUxo4LlWWYBg9,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316807,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1555.71535685363,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,12.1640477679025,,,,0.196020134963553,,,,0.686070472372451,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
157,23395,1K9fMEc5bCUxo4LliWYBg9,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316807,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1555.71535685363,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,0.762017648434911,,,,0.196020134963553,,,,0.0215622148459925,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
158,23489,1K9fMEc5bCUxo4LlWWYBaU,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316944,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1317.42363958744,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,7.70582258184164,,,,0.165718177519795,,,,0.375124013319276,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
159,23574,1K9fMEc5bCUxo4LliWYBaU,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316944,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1317.42363958744,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,0.648514002167648,,,,0.165718177519795,,,,0.018228999527177,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
160,23685,1K9fMEc5bCUxo4LlWWYBX7,IfcWall,SOLIDWALL,BLK01.079,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,1913.33505023754,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,14.3126849314482,,,,0.447083762559385,,,,1.43513887781562,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3210.0,,,,,,,,,,
161,23764,1K9fMEc5bCUxo4LlWWYBY5,IfcWall,NOTDEFINED,Basic Wall:100 Internal:317323,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,4452.84579450732,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,30.6941818827737,,,,0.553120570107928,,,,1.76943718737774,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
162,23853,1K9fMEc5bCUxo4LliWYBY5,IfcWall,NOTDEFINED,Basic Wall:100 Internal:317323,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,4452.84579450732,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,2.10546821498197,,,,0.553120570107928,,,,0.0608432627118723,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
163,23936,1K9fMEc5bCUxo4LlWWYBQ9,IfcWall,NOTDEFINED,Basic Wall:100 Internal:317831,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,608.419414285672,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,5.29425759239972,,,,0.0766608461999943,,,,0.268312961699985,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
164,24008,1K9fMEc5bCUxo4LliWYBQ9,IfcWall,NOTDEFINED,Basic Wall:100 Internal:317831,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,608.419414285672,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,0.31489396354284,,,,0.0766608461999943,,,,0.00843269308199893,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
165,24091,1K9fMEc5bCUxo4LlWWYBMg,IfcWall,NOTDEFINED,Basic Wall:100 Internal:318116,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,819.999999999999,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,6.82864,,,,0.103319999999998,,,,0.361620000000003,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
166,24163,1K9fMEc5bCUxo4LliWYBMg,IfcWall,NOTDEFINED,Basic Wall:100 Internal:318116,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,819.999999999999,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,0.414759999999998,,,,0.103319999999998,,,,0.0113651999999989,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
167,24255,1K9fMEc5bCUxo4LlWWYBNw,IfcWall,NOTDEFINED,Basic Wall:100 Internal:318196,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,607.357790037878,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,5.01235087436123,,,,0.068589081544773,,,,0.240061785406706,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
168,24336,1K9fMEc5bCUxo4LliWYBNw,IfcWall,NOTDEFINED,Basic Wall:100 Internal:318196,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,607.357790037878,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,0.290397876872375,,,,0.068589081544773,,,,0.00754479896992526,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
169,24753,1K9fMEc5bCUxo4LlWWYB11,IfcWall,SOLIDWALL,BLK01.061,Level 1 -  Lower,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,250XTERNAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,,,,,,,,,,,
170,24812,1K9fMEc5bCUxo4LliWYB11,IfcWall,SOLIDWALL,BLK01.080,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,4472.39079706935,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,32.5539443157199,,,,1.11809769926734,,,,3.58909361464815,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3210.0,,,,,,,,,,
171,24898,1K9fMEc5bCUxo4LlWWYB3q,IfcColumn,COLUMN,Concrete Square:250 x 250mm:319482,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044352,,,True,,,,,,,,,,,,,,,,,,11482.9396325459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3500.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.218749999999999,
172,24945,1K9fMEc5bCUxo4LliWYB3q,IfcColumn,COLUMN,Concrete Square:250 x 250mm:319482,Roof Lower,Concrete Square:250 x 250mm,,,,,,0.672744401044352,,,True,,,,,,,,,,,,,,,,,,360.892388451443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,110.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.00687499999999988,
173,25050,1K9fMEc5bCUxo4LlWWY8z6,IfcColumn,COLUMN,Concrete Square:250 x 250mm:319560,Ground Floor,Concrete Square:250 x 250mm,,,,,,0.672744401044352,,,True,,,,,,,,,,,,,,,,,,10498.6876640431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3200.00000000035,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.200000000000021,
174,25097,1K9fMEc5bCUxo4LliWY8z6,IfcColumn,COLUMN,Concrete Square:250 x 250mm:319560,Level 1 -  Lower,Concrete Square:250 x 250mm,,,,,,0.672744401044353,,,True,,,,,,,,,,,,,,,,,,524.934383202099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,160.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.00999999999999993,
175,25144,1K9fMEc5bCUxo4LleWY8z6,IfcColumn,COLUMN,Concrete Square:250 x 250mm:319560,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,0.672744401044352,,,True,,,,,,,,,,,,,,,,,,1312.33595800525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,400.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.0249999999999999,
176,25278,1K9fMEc5bCUxo4NlaWY8z0,IfcColumn,COLUMN,Concrete Square:250 x 250mm:319566,Sous-Sol,Concrete Square:250 x 250mm,,,,,,0.672744401044352,,,True,,,,,,,,,,,,,,,,,,11023.6220472441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,250 x 250mm,,3360.0,250 x 250mm,,,,,,,,,,,,,,250 x 250mm,,,,,,,,,,0.21,
177,25361,1K9fMEc5bCUxo4LlWWY8uQ,IfcWall,NOTDEFINED,Basic Wall:100 Internal:319764,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1252.09545442951,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,9.68798841652931,,,,0.149826027258118,,,,0.524391095403415,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
178,25442,1K9fMEc5bCUxo4LliWY8uQ,IfcWall,NOTDEFINED,Basic Wall:100 Internal:319764,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1252.09545442951,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,0.59471405446522,,,,0.149826027258118,,,,0.0164808629983917,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
179,25530,1K9fMEc5bCUxo4LlWWY8vj,IfcWall,NOTDEFINED,Basic Wall:100 Internal:319843,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1076.18539415727,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,5.69784065943501,,,,0.127661359663815,,,,0.241925150823353,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
180,25603,1K9fMEc5bCUxo4LliWY8vj,IfcWall,NOTDEFINED,Basic Wall:100 Internal:319843,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1076.18539415727,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,0.511684506016719,,,,0.127661359663815,,,,0.01404274956302,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
181,25693,1K9fMEc5bCUxo4LlWWY8qY,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320044,Level 1 -  Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,2212.0954544295,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,2.38252478160344,,,,0.270786027258115,,,,0.108314410903246,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,400.0,,,,,,,,,,
182,25770,1K9fMEc5bCUxo4LliWY8qY,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320044,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,2212.0954544295,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,15.3152176893911,,,,0.270786027258115,,,,0.869223147498554,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3210.0,,,,,,,,,,
183,25862,1K9fMEc5bCUxo4LlWWY8oU,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320400,Level 1 -  Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1126.31921663555,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,1.19488854298781,,,,0.12604022129608,,,,0.0504160885184319,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,400.0,,,,,,,,,,
184,25943,1K9fMEc5bCUxo4LliWY8oU,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320400,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1126.31921663555,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,7.81811544826723,,,,0.12604022129608,,,,0.404589110360416,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3210.0,,,,,,,,,,
